x,y,area,tribe
2524.972992,1902.999725,earth_kingdom_2,earth
2531.683197,1915.557938,earth_kingdom_2,earth
2534.904022,1928.880539,earth_kingdom_2,earth
2534.922943,1943.142929,earth_kingdom_2,earth
2529.274292,1956.076355,earth_kingdom_2,earth
2518.9534,1964.892349,earth_kingdom_2,earth
2509.445343,1975.035248,earth_kingdom_2,earth
2500.215149,1985.600128,earth_kingdom_2,earth
2496.292114,1998.034439,earth_kingdom_2,earth
2496.292114,2012.310867,earth_kingdom_2,earth
2498.102417,2026.1409,earth_kingdom_2,earth
2503.726501,2038.90152,earth_kingdom_2,earth
2506.2883,2052.200012,earth_kingdom_2,earth
2506.2883,2066.476135,earth_kingdom_2,earth
2505.038757,2080.635529,earth_kingdom_2,earth
2511.373596,2092.728271,earth_kingdom_2,earth
2518.869934,2104.714355,earth_kingdom_2,earth
2527.250824,2116.220016,earth_kingdom_2,earth
2538.308411,2124.613419,earth_kingdom_2,earth
2551.291504,2129.327621,earth_kingdom_2,earth
2563.518982,2135.453796,earth_kingdom_2,earth
2576.002502,2142.026825,earth_kingdom_2,earth
2587.441711,2150.472794,earth_kingdom_2,earth
2598.694458,2158.690414,earth_kingdom_2,earth
2608.995972,2167.83371,earth_kingdom_2,earth
2616.245728,2179.210587,earth_kingdom_2,earth
2617.495117,2193.272781,earth_kingdom_2,earth
2614.996338,2206.299286,earth_kingdom_2,earth
2611.250305,2219.153595,earth_kingdom_2,earth
2613.449707,2232.227249,earth_kingdom_2,earth
2622.833862,2241.381378,earth_kingdom_2,earth
2633.215942,2250.79361,earth_kingdom_2,earth
2628.069763,2253.114853,earth_kingdom_2,earth
2614.592285,2248.597946,earth_kingdom_2,earth
2603.364258,2241.025009,earth_kingdom_2,earth
2598.757629,2227.551727,earth_kingdom_2,earth
2588.083191,2221.837845,earth_kingdom_2,earth
2585.835571,2235.66124,earth_kingdom_2,earth
2576.968994,2245.997238,earth_kingdom_2,earth
2562.667847,2246.283798,earth_kingdom_2,earth
2554.622955,2241.131668,earth_kingdom_2,earth
2562.083282,2229.198914,earth_kingdom_2,earth
2570.582886,2218.59024,earth_kingdom_2,earth
2581.690979,2211.297379,earth_kingdom_2,earth
2593.988647,2206.22963,earth_kingdom_2,earth
2597.547913,2192.64946,earth_kingdom_2,earth
2597.503052,2178.319092,earth_kingdom_2,earth
2592.841797,2165.961151,earth_kingdom_2,earth
2585.328064,2154.402695,earth_kingdom_2,earth
2574.888916,2146.322479,earth_kingdom_2,earth
2561.331177,2142.695236,earth_kingdom_2,earth
2547.326813,2140.074921,earth_kingdom_2,earth
2533.784027,2137.210007,earth_kingdom_2,earth
2522.196503,2131.183319,earth_kingdom_2,earth
2510.892944,2122.540436,earth_kingdom_2,earth
2499.917297,2113.780899,earth_kingdom_2,earth
2488.001709,2106.655502,earth_kingdom_2,earth
2482.468109,2094.048462,earth_kingdom_2,earth
2479.289246,2080.451202,earth_kingdom_2,earth
2476.299896,2066.680222,earth_kingdom_2,earth
2475.050354,2052.563019,earth_kingdom_2,earth
2473.770752,2038.37822,earth_kingdom_2,earth
2470.437164,2024.738846,earth_kingdom_2,earth
2461.714325,2015.134811,earth_kingdom_2,earth
2447.383118,2015.123215,earth_kingdom_2,earth
2433.051758,2015.123215,earth_kingdom_2,earth
2418.720398,2015.123215,earth_kingdom_2,earth
2404.389038,2015.123215,earth_kingdom_2,earth
2390.057678,2015.123215,earth_kingdom_2,earth
2375.726318,2015.123215,earth_kingdom_2,earth
2365.818481,2022.201538,earth_kingdom_2,earth
2357.173462,2032.685089,earth_kingdom_2,earth
2347.657013,2042.07695,earth_kingdom_2,earth
2336.988831,2049.071579,earth_kingdom_2,earth
2327.089539,2056.357269,earth_kingdom_2,earth
2313.397675,2058.759995,earth_kingdom_2,earth
2301.724854,2065.043945,earth_kingdom_2,earth
2291.541138,2071.351471,earth_kingdom_2,earth
2277.835846,2073.850479,earth_kingdom_2,earth
2263.504639,2073.850479,earth_kingdom_2,earth
2249.194641,2073.657761,earth_kingdom_2,earth
2235.988312,2076.753922,earth_kingdom_2,earth
2227.25296,2085.291824,earth_kingdom_2,earth
2225.146942,2098.959045,earth_kingdom_2,earth
2224.986725,2113.277054,earth_kingdom_2,earth
2232.771606,2124.964676,earth_kingdom_2,earth
2229.464417,2132.420273,earth_kingdom_2,earth
2215.601044,2129.645462,earth_kingdom_2,earth
2207.982483,2118.897629,earth_kingdom_2,earth
2202.576599,2106.259003,earth_kingdom_2,earth
2200.156708,2092.929993,earth_kingdom_2,earth
2205.15686,2081.182098,earth_kingdom_2,earth
2211.931915,2069.226303,earth_kingdom_2,earth
2221.793213,2059.870071,earth_kingdom_2,earth
2233.702393,2053.858566,earth_kingdom_2,earth
2248.033905,2053.858261,earth_kingdom_2,earth
2262.365112,2053.858261,earth_kingdom_2,earth
2276.347961,2052.067184,earth_kingdom_2,earth
2289.134827,2046.358414,earth_kingdom_2,earth
2298.895569,2037.196426,earth_kingdom_2,earth
2305.116119,2025.026703,earth_kingdom_2,earth
2305.498352,2010.814209,earth_kingdom_2,earth
2297.373352,2001.075134,earth_kingdom_2,earth
2287.000122,1992.207642,earth_kingdom_2,earth
2274.787598,1985.9935,earth_kingdom_2,earth
2265.184631,1976.760864,earth_kingdom_2,earth
2257.536621,1965.833588,earth_kingdom_2,earth
2250.06134,1953.686295,earth_kingdom_2,earth
2244.923096,1940.899734,earth_kingdom_2,earth
2235.727844,1931.40564,earth_kingdom_2,earth
2222.781525,1936.634979,earth_kingdom_2,earth
2209.521027,1939.97963,earth_kingdom_2,earth
2195.225525,1940.152206,earth_kingdom_2,earth
2180.894165,1940.152206,earth_kingdom_2,earth
2166.562805,1940.152206,earth_kingdom_2,earth
2152.477112,1941.453857,earth_kingdom_2,earth
2138.863525,1945.41481,earth_kingdom_2,earth
2126.828308,1950.95787,earth_kingdom_2,earth
2121.437073,1961.691513,earth_kingdom_2,earth
2121.437073,1976.022873,earth_kingdom_2,earth
2121.437073,1990.354309,earth_kingdom_2,earth
2124.877319,2003.732224,earth_kingdom_2,earth
2136.555939,2010.31601,earth_kingdom_2,earth
2145.167236,2019.923782,earth_kingdom_2,earth
2147.677002,2033.605957,earth_kingdom_2,earth
2147.677002,2047.937927,earth_kingdom_2,earth
2147.677002,2062.268906,earth_kingdom_2,earth
2145.736389,2076.318588,earth_kingdom_2,earth
2139.841156,2088.923416,earth_kingdom_2,earth
2132.849579,2100.648346,earth_kingdom_2,earth
2128.375244,2113.6866,earth_kingdom_2,earth
2122.649841,2126.368408,earth_kingdom_2,earth
2113.70636,2136.775818,earth_kingdom_2,earth
2104.509583,2146.263504,earth_kingdom_2,earth
2096.410828,2157.59613,earth_kingdom_2,earth
2090.218048,2169.745026,earth_kingdom_2,earth
2081.297913,2178.841782,earth_kingdom_2,earth
2072.23999,2189.674606,earth_kingdom_2,earth
2065.749207,2201.912079,earth_kingdom_2,earth
2054.49707,2210.103912,earth_kingdom_2,earth
2041.842041,2215.224152,earth_kingdom_2,earth
2028.928375,2220.719528,earth_kingdom_2,earth
2018.714447,2229.216156,earth_kingdom_2,earth
2007.949524,2238.160095,earth_kingdom_2,earth
1996.307678,2244.828644,earth_kingdom_2,earth
1987.550201,2255.76416,earth_kingdom_2,earth
1984.271088,2269.535522,earth_kingdom_2,earth
1983.990326,2283.844299,earth_kingdom_2,earth
1985.55542,2297.698669,earth_kingdom_2,earth
1994.503632,2308.285294,earth_kingdom_2,earth
2005.124969,2317.326508,earth_kingdom_2,earth
2010.230103,2319.2556,earth_kingdom_2,earth
2017.928162,2330.533905,earth_kingdom_2,earth
2026.711884,2341.750336,earth_kingdom_2,earth
2036.554413,2351.564713,earth_kingdom_2,earth
2048.963623,2357.98996,earth_kingdom_2,earth
2060.32196,2366.397057,earth_kingdom_2,earth
2072.619476,2372.901001,earth_kingdom_2,earth
2086.608887,2374.234314,earth_kingdom_2,earth
2100.957794,2374.234314,earth_kingdom_2,earth
2115.306702,2374.234314,earth_kingdom_2,earth
2129.655762,2374.234314,earth_kingdom_2,earth
2143.600159,2376.495667,earth_kingdom_2,earth
2156.835175,2380.480423,earth_kingdom_2,earth
2170.583496,2383.456078,earth_kingdom_2,earth
2183.74054,2385.808868,earth_kingdom_2,earth
2196.974945,2390.011215,earth_kingdom_2,earth
2210.066223,2394.186745,earth_kingdom_2,earth
2223.377228,2398.96225,earth_kingdom_2,earth
2237.073822,2401.80294,earth_kingdom_2,earth
2247.937164,2408.211327,earth_kingdom_2,earth
2261.148987,2413.761597,earth_kingdom_2,earth
2274.253082,2419.506073,earth_kingdom_2,earth
2284.1008,2429.534645,earth_kingdom_2,earth
2291.163177,2441.986237,earth_kingdom_2,earth
2300.182037,2452.864761,earth_kingdom_2,earth
2311.274872,2461.611786,earth_kingdom_2,earth
2320.66452,2472.328072,earth_kingdom_2,earth
2326.148376,2462.535934,earth_kingdom_2,earth
2329.701538,2448.784676,earth_kingdom_2,earth
2341.631622,2442.028961,earth_kingdom_2,earth
2354.094696,2435.175247,earth_kingdom_2,earth
2363.386536,2425.502167,earth_kingdom_2,earth
2370.089722,2412.972183,earth_kingdom_2,earth
2377.430725,2400.8041,earth_kingdom_2,earth
2386.131439,2389.564552,earth_kingdom_2,earth
2396.470337,2379.767342,earth_kingdom_2,earth
2408.907623,2374.241982,earth_kingdom_2,earth
2415.126495,2386.205215,earth_kingdom_2,earth
2415.073547,2400.550232,earth_kingdom_2,earth
2405.768738,2406.721764,earth_kingdom_2,earth
2392.892456,2409.408951,earth_kingdom_2,earth
2390.904236,2423.481865,earth_kingdom_2,earth
2390.08316,2437.795639,earth_kingdom_2,earth
2398.020477,2444.207268,earth_kingdom_2,earth
2412.369537,2444.207268,earth_kingdom_2,earth
2426.718445,2444.207268,earth_kingdom_2,earth
2441.0672,2444.207268,earth_kingdom_2,earth
2455.411835,2444.159584,earth_kingdom_2,earth
2468.784637,2439.305649,earth_kingdom_2,earth
2482.46109,2435.96447,earth_kingdom_2,earth
2491.311798,2425.447006,earth_kingdom_2,earth
2504.105072,2420.092201,earth_kingdom_2,earth
2518.364868,2419.216919,earth_kingdom_2,earth
2532.456207,2417.496719,earth_kingdom_2,earth
2546.594086,2416.090736,earth_kingdom_2,earth
2560.872192,2415.468369,earth_kingdom_2,earth
2575.220947,2415.468369,earth_kingdom_2,earth
2588.884888,2418.611145,earth_kingdom_2,earth
2597.332458,2429.996033,earth_kingdom_2,earth
2604.249573,2440.562477,earth_kingdom_2,earth
2611.893005,2451.688232,earth_kingdom_2,earth
2625.625305,2448.3041,earth_kingdom_2,earth
2638.841858,2442.891388,earth_kingdom_2,earth
2649.202881,2433.187981,earth_kingdom_2,earth
2657.904968,2422.417412,earth_kingdom_2,earth
2668.956299,2413.569946,earth_kingdom_2,earth
2681.74408,2409.116211,earth_kingdom_2,earth
2695.767212,2407.361259,earth_kingdom_2,earth
2709.945068,2405.472221,earth_kingdom_2,earth
2724.099426,2404.060822,earth_kingdom_2,earth
2737.255249,2399.369202,earth_kingdom_2,earth
2748.424683,2392.985535,earth_kingdom_2,earth
2757.528992,2382.277565,earth_kingdom_2,earth
2769.0802,2375.012398,earth_kingdom_2,earth
2778.993225,2365.001297,earth_kingdom_2,earth
2791.496582,2358.343048,earth_kingdom_2,earth
2801.522522,2348.467941,earth_kingdom_2,earth
2811.564941,2339.04892,earth_kingdom_2,earth
2824.536743,2333.516312,earth_kingdom_2,earth
2838.378906,2331.750717,earth_kingdom_2,earth
2852.727661,2331.750717,earth_kingdom_2,earth
2866.701355,2329.723816,earth_kingdom_2,earth
2880.613098,2326.771088,earth_kingdom_2,earth
2894.567261,2325.503159,earth_kingdom_2,earth
2906.871033,2321.165771,earth_kingdom_2,earth
2909.882202,2307.517319,earth_kingdom_2,earth
2909.613647,2293.211746,earth_kingdom_2,earth
2900.492859,2282.574615,earth_kingdom_2,earth
2892.869873,2271.326981,earth_kingdom_2,earth
2891.759644,2260.400391,earth_kingdom_2,earth
2900.028076,2271.917343,earth_kingdom_2,earth
2907.257996,2283.857803,earth_kingdom_2,earth
2918.524475,2290.871658,earth_kingdom_2,earth
2931.520691,2296.536026,earth_kingdom_2,earth
2940.350342,2295.385666,earth_kingdom_2,earth
2933.365173,2284.09256,earth_kingdom_2,earth
2927.375488,2271.624222,earth_kingdom_2,earth
2927.156982,2257.300491,earth_kingdom_2,earth
2937.071838,2247.839813,earth_kingdom_2,earth
2948.979797,2252.526321,earth_kingdom_2,earth
2950.535278,2266.166306,earth_kingdom_2,earth
2955.086975,2278.696671,earth_kingdom_2,earth
2963.61145,2283.019562,earth_kingdom_2,earth
2974.747009,2275.632782,earth_kingdom_2,earth
2984.839783,2267.120285,earth_kingdom_2,earth
2984.847107,2252.851486,earth_kingdom_2,earth
2994.40155,2251.060181,earth_kingdom_2,earth
2999.847412,2263.688507,earth_kingdom_2,earth
3004.633789,2276.558228,earth_kingdom_2,earth
3018.276367,2279.271011,earth_kingdom_2,earth
3032.545776,2279.271011,earth_kingdom_2,earth
3040.252075,2269.844589,earth_kingdom_2,earth
3046.730957,2258.428726,earth_kingdom_2,earth
3059.663696,2253.071899,earth_kingdom_2,earth
3072.759705,2248.10173,earth_kingdom_2,earth
3080.914001,2237.444534,earth_kingdom_2,earth
3084.710083,2224.455109,earth_kingdom_2,earth
3086.052246,2210.371628,earth_kingdom_2,earth
3076.913452,2200.337143,earth_kingdom_2,earth
3067.193298,2190.369339,earth_kingdom_2,earth
3060.103149,2178.706741,earth_kingdom_2,earth
3050.953064,2168.296204,earth_kingdom_2,earth
3047.329102,2155.513382,earth_kingdom_2,earth
3049.88739,2141.693344,earth_kingdom_2,earth
3059.409485,2132.564926,earth_kingdom_2,earth
3069.973755,2123.515625,earth_kingdom_2,earth
3081.116333,2115.117264,earth_kingdom_2,earth
3093.266907,2109.335709,earth_kingdom_2,earth
3106.400757,2111.127777,earth_kingdom_2,earth
3113.594971,2123.290329,earth_kingdom_2,earth
3112.454529,2137.360153,earth_kingdom_2,earth
3107.030945,2148.602295,earth_kingdom_2,earth
3101.802368,2161.352615,earth_kingdom_2,earth
3106.853333,2168.072739,earth_kingdom_2,earth
3115.325623,2157.54715,earth_kingdom_2,earth
3126.388855,2151.010284,earth_kingdom_2,earth
3140.482788,2150.570831,earth_kingdom_2,earth
3152.914734,2150.353241,earth_kingdom_2,earth
3166.655579,2148.071823,earth_kingdom_2,earth
3180.694275,2145.955582,earth_kingdom_2,earth
3193.634033,2141.728973,earth_kingdom_2,earth
3199.794312,2130.271912,earth_kingdom_2,earth
3202.003479,2116.453705,earth_kingdom_2,earth
3207.002563,2103.779526,earth_kingdom_2,earth
3212.524109,2090.846863,earth_kingdom_2,earth
3213.514709,2076.779785,earth_kingdom_2,earth
3214.764404,2062.703171,earth_kingdom_2,earth
3209.978943,2050.801697,earth_kingdom_2,earth
3200.464783,2041.291428,earth_kingdom_2,earth
3187.724304,2035.634384,earth_kingdom_2,earth
3174.153137,2031.93924,earth_kingdom_2,earth
3160.548401,2028.802872,earth_kingdom_2,earth
3147.958984,2023.042603,earth_kingdom_2,earth
3136.308899,2015.432205,earth_kingdom_2,earth
3125.855408,2006.01532,earth_kingdom_2,earth
3122.731018,1992.968063,earth_kingdom_2,earth
3134.928589,1989.384155,earth_kingdom_2,earth
3147.11853,1994.322433,earth_kingdom_2,earth
3154.955139,2005.200119,earth_kingdom_2,earth
3165.446167,2014.373932,earth_kingdom_2,earth
3178.52356,2018.855209,earth_kingdom_2,earth
3192.332153,2019.371567,earth_kingdom_2,earth
3206.601257,2019.371567,earth_kingdom_2,earth
3220.869141,2019.42337,earth_kingdom_2,earth
3232.926331,2014.552612,earth_kingdom_2,earth
3243.39325,2005.737,earth_kingdom_2,earth
3254.838257,1999.207916,earth_kingdom_2,earth
3265.188904,1989.912949,earth_kingdom_2,earth
3277.539978,1983.128357,earth_kingdom_2,earth
3289.926147,1976.989288,earth_kingdom_2,earth
3301.950073,1970.409927,earth_kingdom_2,earth
3314.317017,1964.711533,earth_kingdom_2,earth
3324.117432,1956.173096,earth_kingdom_2,earth
3329.760742,1943.484802,earth_kingdom_2,earth
3331.714478,1934.404449,earth_kingdom_2,earth
3317.445068,1934.404449,earth_kingdom_2,earth
3303.175964,1934.404449,earth_kingdom_2,earth
3288.90686,1934.404449,earth_kingdom_2,earth
3277.807007,1927.962189,earth_kingdom_2,earth
3269.793396,1916.579514,earth_kingdom_2,earth
3259.80072,1906.966858,earth_kingdom_2,earth
3248.200684,1899.459534,earth_kingdom_2,earth
3239.754639,1900.167694,earth_kingdom_2,earth
3227.622986,1896.581573,earth_kingdom_2,earth
3215.900879,1890.120392,earth_kingdom_2,earth
3204.144592,1885.173492,earth_kingdom_2,earth
3190.15625,1883.92395,earth_kingdom_2,earth
3176.545105,1886.147995,earth_kingdom_2,earth
3167.500916,1895.656052,earth_kingdom_2,earth
3154.807739,1900.17189,earth_kingdom_2,earth
3141.462097,1903.752823,earth_kingdom_2,earth
3128.937683,1910.447769,earth_kingdom_2,earth
3115.232544,1913.72467,earth_kingdom_2,earth
3101.933594,1917.660904,earth_kingdom_2,earth
3087.610168,1917.660904,earth_kingdom_2,earth
3073.286438,1917.660904,earth_kingdom_2,earth
3059.128418,1916.411362,earth_kingdom_2,earth
3048.404541,1909.943237,earth_kingdom_2,earth
3043.580627,1898.337631,earth_kingdom_2,earth
3052.969055,1894.561768,earth_kingdom_2,earth
3064.690857,1901.41716,earth_kingdom_2,earth
3079.014282,1901.41716,earth_kingdom_2,earth
3093.338013,1901.41716,earth_kingdom_2,earth
3107.489624,1900.167694,earth_kingdom_2,earth
3121.463318,1898.918152,earth_kingdom_2,earth
3134.223328,1895.110397,earth_kingdom_2,earth
3145.363464,1887.854233,earth_kingdom_2,earth
3156.987915,1880.310669,earth_kingdom_2,earth
3169.658813,1875.229263,earth_kingdom_2,earth
3182.864075,1871.605301,earth_kingdom_2,earth
3196.954956,1870.179291,earth_kingdom_2,earth
3211.278687,1870.179291,earth_kingdom_2,earth
3225.602112,1870.179291,earth_kingdom_2,earth
3239.925842,1870.179291,earth_kingdom_2,earth
3253.037109,1873.465652,earth_kingdom_2,earth
3261.881104,1882.060547,earth_kingdom_2,earth
3271.287231,1892.439117,earth_kingdom_2,earth
3280.731812,1902.151871,earth_kingdom_2,earth
3291.486816,1909.91478,earth_kingdom_2,earth
3304.546814,1915.254974,earth_kingdom_2,earth
3316.898499,1920.687027,earth_kingdom_2,earth
3330.86853,1922.659912,earth_kingdom_2,earth
3345.191956,1922.658997,earth_kingdom_2,earth
3359.515686,1922.658997,earth_kingdom_2,earth
3373.625183,1921.409454,earth_kingdom_2,earth
3384.891968,1914.447632,earth_kingdom_2,earth
3389.700928,1901.176453,earth_kingdom_2,earth
3392.19574,1887.219009,earth_kingdom_2,earth
3394.906006,1873.542786,earth_kingdom_2,earth
3399.692688,1860.491638,earth_kingdom_2,earth
3402.071228,1846.633606,earth_kingdom_2,earth
3404.690857,1833.058777,earth_kingdom_2,earth
3404.690857,1818.734665,earth_kingdom_2,earth
3404.54834,1804.41658,earth_kingdom_2,earth
3409.023743,1791.192627,earth_kingdom_2,earth
3414.540405,1778.067627,earth_kingdom_2,earth
3422.211304,1766.403656,earth_kingdom_2,earth
3427.182007,1753.279648,earth_kingdom_2,earth
3427.203064,1739.015732,earth_kingdom_2,earth
3423.289185,1725.918808,earth_kingdom_2,earth
3421.15387,1712.138138,earth_kingdom_2,earth
3416.786194,1699.084473,earth_kingdom_2,earth
3413.4375,1685.222473,earth_kingdom_2,earth
3410.304565,1672.353973,earth_kingdom_2,earth
3409.689026,1658.410187,earth_kingdom_2,earth
3411.540833,1644.674683,earth_kingdom_2,earth
3420.983887,1633.978424,earth_kingdom_2,earth
3432.426453,1625.422821,earth_kingdom_2,earth
3445.798035,1620.881042,earth_kingdom_2,earth
3457.224731,1613.546448,earth_kingdom_2,earth
3462.205505,1600.908813,earth_kingdom_2,earth
3462.116394,1586.669617,earth_kingdom_2,earth
3463.965759,1572.853241,earth_kingdom_2,earth
3467.300415,1559.498138,earth_kingdom_2,earth
3468.416138,1545.272369,earth_kingdom_2,earth
3468.416138,1530.948792,earth_kingdom_2,earth
3468.416138,1516.625061,earth_kingdom_2,earth
3468.416138,1502.301636,earth_kingdom_2,earth
3468.416138,1487.97821,earth_kingdom_2,earth
3467.388306,1473.761749,earth_kingdom_2,earth
3464.749451,1460.089264,earth_kingdom_2,earth
3455.348816,1449.897614,earth_kingdom_2,earth
3443.867493,1441.698151,earth_kingdom_2,earth
3431.732788,1436.467285,earth_kingdom_2,earth
3417.828064,1434.138336,earth_kingdom_2,earth
3407.394714,1426.236115,earth_kingdom_2,earth
3398.938599,1414.941864,earth_kingdom_2,earth
3389.38446,1406.394806,earth_kingdom_2,earth
3378.957214,1397.065887,earth_kingdom_2,earth
3369.255981,1387.108154,earth_kingdom_2,earth
3356.069336,1382.894135,earth_kingdom_2,earth
3341.838074,1382.30484,earth_kingdom_2,earth
3327.590027,1381.618195,earth_kingdom_2,earth
3322.222595,1391.268616,earth_kingdom_2,earth
3328.904114,1401.257172,earth_kingdom_2,earth
3342.163391,1404.943848,earth_kingdom_2,earth
3353.712158,1411.693573,earth_kingdom_2,earth
3360.953064,1422.855225,earth_kingdom_2,earth
3366.460266,1435.743866,earth_kingdom_2,earth
3369.845886,1449.05899,earth_kingdom_2,earth
3372.394714,1463.100739,earth_kingdom_2,earth
3373.452759,1477.362061,earth_kingdom_2,earth
3373.452148,1491.685486,earth_kingdom_2,earth
3370.913391,1505.743408,earth_kingdom_2,earth
3367.295227,1518.972931,earth_kingdom_2,earth
3357.127075,1528.316345,earth_kingdom_2,earth
3347.342224,1538.439331,earth_kingdom_2,earth
3335.857239,1546.72821,earth_kingdom_2,earth
3324.457703,1554.972839,earth_kingdom_2,earth
3310.814819,1558.582764,earth_kingdom_2,earth
3297.207947,1562.69165,earth_kingdom_2,earth
3285.386353,1569.874268,earth_kingdom_2,earth
3283.487854,1583.790894,earth_kingdom_2,earth
3283.464966,1598.113403,earth_kingdom_2,earth
3272.449951,1606.649323,earth_kingdom_2,earth
3262.245789,1614.784546,earth_kingdom_2,earth
3271.108398,1623.127136,earth_kingdom_2,earth
3283.106384,1629.8909,earth_kingdom_2,earth
3290.546265,1641.777802,earth_kingdom_2,earth
3295.674744,1654.773254,earth_kingdom_2,earth
3301.529541,1667.327576,earth_kingdom_2,earth
3304.729614,1680.382996,earth_kingdom_2,earth
3304.729614,1694.706726,earth_kingdom_2,earth
3304.729614,1709.030075,earth_kingdom_2,earth
3305.612183,1723.075562,earth_kingdom_2,earth
3309.507446,1736.802063,earth_kingdom_2,earth
3305.124817,1749.558792,earth_kingdom_2,earth
3298.995361,1762.193298,earth_kingdom_2,earth
3286.789246,1768.065109,earth_kingdom_2,earth
3277.359009,1778.573532,earth_kingdom_2,earth
3263.73291,1780.65567,earth_kingdom_2,earth
3253.124084,1786.583557,earth_kingdom_2,earth
3241.183472,1791.785965,earth_kingdom_2,earth
3228.136292,1796.654739,earth_kingdom_2,earth
3215.039978,1798.870087,earth_kingdom_2,earth
3201.434631,1801.455841,earth_kingdom_2,earth
3187.110596,1801.455841,earth_kingdom_2,earth
3172.786865,1801.455841,earth_kingdom_2,earth
3158.463135,1801.455841,earth_kingdom_2,earth
3144.140625,1801.455841,earth_kingdom_2,earth
3130.417175,1799.565964,earth_kingdom_2,earth
3117.833862,1793.637466,earth_kingdom_2,earth
3105.362244,1786.708145,earth_kingdom_2,earth
3092.45697,1780.563965,earth_kingdom_2,earth
3080.757141,1772.733459,earth_kingdom_2,earth
3071.849365,1762.012558,earth_kingdom_2,earth
3061.516418,1753.014755,earth_kingdom_2,earth
3049.315796,1745.815811,earth_kingdom_2,earth
3043.003845,1733.15094,earth_kingdom_2,earth
3042.330933,1718.959274,earth_kingdom_2,earth
3038.458862,1705.723953,earth_kingdom_2,earth
3028.456116,1696.99295,earth_kingdom_2,earth
3014.980469,1692.806854,earth_kingdom_2,earth
3000.707703,1692.597809,earth_kingdom_2,earth
2989.793701,1700.928574,earth_kingdom_2,earth
2977.036438,1706.492615,earth_kingdom_2,earth
2965.43457,1712.615814,earth_kingdom_2,earth
2954.832764,1721.506271,earth_kingdom_2,earth
2941.448975,1723.985825,earth_kingdom_2,earth
2927.124329,1723.985825,earth_kingdom_2,earth
2912.805481,1723.913727,earth_kingdom_2,earth
2899.051514,1721.486816,earth_kingdom_2,earth
2889.889832,1727.706528,earth_kingdom_2,earth
2889.889832,1742.0298,earth_kingdom_2,earth
2890.917969,1756.19545,earth_kingdom_2,earth
2894.888,1769.191589,earth_kingdom_2,earth
2892.669678,1782.498169,earth_kingdom_2,earth
2879.323425,1787.541428,earth_kingdom_2,earth
2867.893982,1794.39537,earth_kingdom_2,earth
2856.685486,1801.631393,earth_kingdom_2,earth
2842.919006,1803.954849,earth_kingdom_2,earth
2829.177246,1801.481552,earth_kingdom_2,earth
2818.580933,1792.590714,earth_kingdom_2,earth
2809.034424,1782.179794,earth_kingdom_2,earth
2796.307068,1775.770416,earth_kingdom_2,earth
2783.522034,1771.467438,earth_kingdom_2,earth
2769.360962,1771.928253,earth_kingdom_2,earth
2758.365479,1780.621567,earth_kingdom_2,earth
2752.324524,1793.192596,earth_kingdom_2,earth
2749.944153,1806.963501,earth_kingdom_2,earth
2739.075012,1812.701492,earth_kingdom_2,earth
2724.891968,1812.764816,earth_kingdom_2,earth
2713.730774,1820.143356,earth_kingdom_2,earth
2707.983704,1832.463226,earth_kingdom_2,earth
2705.137634,1846.086273,earth_kingdom_2,earth
2696.067505,1856.649857,earth_kingdom_2,earth
2686.058044,1866.167068,earth_kingdom_2,earth
2674.675903,1871.743393,earth_kingdom_2,earth
2664.53186,1879.736099,earth_kingdom_2,earth
2651.300659,1883.923798,earth_kingdom_2,earth
2637.442322,1886.423569,earth_kingdom_2,earth
2624.923706,1892.698975,earth_kingdom_2,earth
2611.448669,1896.419144,earth_kingdom_2,earth
2597.124939,1896.419144,earth_kingdom_2,earth
2583.094788,1894.88205,earth_kingdom_2,earth
2570.296173,1889.460678,earth_kingdom_2,earth
2561.727905,1879.808121,earth_kingdom_2,earth
2550.741425,1871.494675,earth_kingdom_2,earth
2537.909698,1866.254959,earth_kingdom_2,earth
2525.711517,1859.996109,earth_kingdom_2,earth
2518.321075,1849.93927,earth_kingdom_2,earth
2512.555847,1837.386627,earth_kingdom_2,earth
2513.419647,1826.343155,earth_kingdom_2,earth
2520.032959,1814.823608,earth_kingdom_2,earth
2520.032959,1800.500488,earth_kingdom_2,earth
2510.287018,1791.464386,earth_kingdom_2,earth
2496.741791,1787.183609,earth_kingdom_2,earth
2486.919556,1777.552643,earth_kingdom_2,earth
2476.930847,1767.645493,earth_kingdom_2,earth
2475.191803,1753.824463,earth_kingdom_2,earth
2483.401031,1742.23877,earth_kingdom_2,earth
2491.180267,1730.479126,earth_kingdom_2,earth
2498.299408,1719.587708,earth_kingdom_2,earth
2512.028656,1718.574448,earth_kingdom_2,earth
2524.084473,1725.78949,earth_kingdom_2,earth
2537.236481,1730.551758,earth_kingdom_2,earth
2548.586273,1738.658981,earth_kingdom_2,earth
2554.502869,1750.710144,earth_kingdom_2,earth
2563.665619,1761.600571,earth_kingdom_2,earth
2570.069733,1774.183426,earth_kingdom_2,earth
2578.133545,1785.863724,earth_kingdom_2,earth
2588.225708,1795.200806,earth_kingdom_2,earth
2600.753479,1802.068253,earth_kingdom_2,earth
2614.341736,1806.542053,earth_kingdom_2,earth
2628.658752,1806.453934,earth_kingdom_2,earth
2642.980652,1806.453934,earth_kingdom_2,earth
2656.679688,1809.563065,earth_kingdom_2,earth
2670.738831,1811.923065,earth_kingdom_2,earth
